palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
nicolas,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
ariel,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
hinchada,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
lorenzo,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
insultando,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
mauricio,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
macri,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
escuchar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
descargar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
share,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
lechuguinos,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
mauricio,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
macri,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
puta,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
pario,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
suena,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
argentina,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
escuchar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
descargar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
share,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
carp,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
lbdt,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
river,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
plate,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
godoy,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
cruz,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
mauricio,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
macri,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
puta,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
pario,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
escuchar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
descargar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
share,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
sumate,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
futuro,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
mauricio,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
macri,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
puta,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
pario,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
escuchar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
descargar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
share,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tomaslautaro,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
cancion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
